age,attrition,businesstravel,dailyrate,department,education,educationfield,employeecount,employeenumber,distancefromhome(miles),environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,over18,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,sameasmonthlyincome,datebirth,salary,roledepartament,numberchildren,remotework
36,no,travel_rarely,290.04,research & development,4,other,1,974,7,2,male,36.25,3,1,research scientist,4,single,2342.59,6090.75,2,y,no,18,3.0,3,parttime,0,8.0,6,3.0,6,,0,1,2342.59,1987,28111.13,research scientist  -  research & development,,yes
35,no,travel_rarely,556.26,,3,,1,975,48,3,female,69.53,3,2,sales executive,3,,4492.84,11681.39,1,y,no,16,3.0,2,parttime,0,5.0,3,3.0,5,,1,0,4492.84,1988,,,,yes
31,yes,,290.04,,2,medical,1,976,9,3,male,36.25,2,1,research scientist,1,single,2342.59,6090.75,0,y,yes,22,4.0,1,parttime,0,4.0,0,3.0,3,,1,2,,1992,28111.13,,,no
33,no,travel_rarely,356.16,,1,life sciences,1,977,13,2,female,44.52,3,1,research scientist,4,single,2876.67,7479.33,3,y,no,18,3.0,1,fulltime,0,5.0,4,3.0,3,,0,2,2876.67,1990,34520.0,,,no
27,no,,290.02,,4,,1,978,24,2,female,36.25,3,1,laboratory technician,2,married,2342.5,6090.5,9,y,no,14,3.0,2,parttime,1,4.0,2,3.0,2,,2,2,2342.5,1996,28110.0,,,no
30,yes,travel_rarely,290.04,,3,,1,979,22,1,female,36.25,3,1,research scientist,3,married,2342.59,6090.75,4,y,no,11,3.0,2,parttime,0,11.359610274579271,2,3.0,5,,0,1,,1993,28111.13,,,yes
24,no,,451.6,,1,medical,1,980,17,4,female,56.45,2,2,manufacturing director,3,divorced,3647.5,9483.5,1,y,no,15,3.0,2,parttime,2,5.0,6,3.0,4,,3,2,3647.5,1999,43770.0,,,no
35,yes,travel_rarely,290.04,research & development,4,other,1,981,14,3,male,36.25,2,1,laboratory technician,2,divorced,2342.59,6090.75,1,y,yes,24,4.0,4,parttime,1,5.0,2,1.0,4,,0,2,2342.59,1988,28111.13,laboratory technician  -  research & development,,no
30,yes,,290.04,,3,,1,982,5,2,female,36.25,3,1,laboratory technician,2,,2342.59,6090.75,0,y,no,17,3.0,1,parttime,0,4.0,3,3.0,3,,1,2,2342.59,1993,28111.13,,,yes
48,no,travel_rarely,437.46,research & development,3,,1,983,6,1,male,54.68,2,2,healthcare representative,3,,3533.33,9186.67,2,y,no,13,3.0,4,parttime,0,19.0,0,3.0,2,,2,2,3533.33,1975,,healthcare representative  -  research & development,,yes
41,no,travel_rarely,556.26,,2,medical,1,984,7,4,female,69.53,3,2,manufacturing director,3,,4492.84,11681.39,6,y,no,14,3.0,2,parttime,0,8.0,6,3.0,2,,2,1,4492.84,1982,,,,no
27,no,,436.12,research & development,4,,1,985,2,1,female,54.51,3,2,manufacturing director,4,,3522.5,9158.5,0,y,no,18,3.0,2,parttime,1,11.359610274579271,2,3.0,3,,2,2,3522.5,1996,42270.0,manufacturing director  -  research & development,,yes
35,no,travel_rarely,404.13,research & development,3,other,1,986,10,2,male,50.52,3,1,laboratory technician,4,,3264.17,8486.83,1,y,no,20,4.0,1,fulltime,1,3.0,4,2.0,3,,1,2,3264.17,1988,39170.0,laboratory technician  -  research & development,,no
26,yes,non-travel,512.67,,2,medical,1,987,29,2,male,64.08,1,2,sales executive,1,single,4140.83,10766.17,8,y,no,18,3.0,4,parttime,0,11.359610274579271,6,3.0,2,,2,2,,1997,49690.0,,,yes
33,no,non-travel,290.04,sales,1,life sciences,1,988,8,2,female,36.25,2,1,sales representative,4,,2342.59,6090.75,0,y,no,19,3.0,4,parttime,0,11.359610274579271,2,2.0,2,,2,2,,1990,28111.13,sales representative  -  sales,,no
26,yes,,210.68,,3,life sciences,1,989,2,1,male,26.34,3,1,research scientist,1,married,1701.67,4424.33,6,y,no,14,3.0,2,parttime,1,6.0,2,3.0,3,,1,2,1701.67,1997,20420.0,,,yes
38,no,travel_frequently,291.06,,4,,1,990,3,3,male,36.38,3,1,research scientist,3,,2350.83,6112.17,3,y,no,16,3.0,1,parttime,1,8.0,2,3.0,2,,2,2,2350.83,1985,,,,no
46,no,,1973.98,,4,medical,1,991,47,4,male,246.75,3,5,research director,4,,15943.72,41453.67,9,y,no,17,3.0,4,fulltime,2,23.0,0,3.0,2,,2,2,,1977,191324.62,,,yes
20,yes,,290.04,,3,marketing,1,992,9,4,female,36.25,3,1,sales representative,4,single,2342.59,6090.75,1,y,yes,14,3.0,2,parttime,0,2.0,3,3.0,2,,0,2,2342.59,2003,28111.13,,,yes
30,no,,1027.31,,3,other,1,993,20,2,male,128.41,3,2,manufacturing director,1,married,8297.5,21573.5,0,y,no,15,3.0,3,parttime,1,7.0,1,2.0,6,,0,2,8297.5,1993,,,,no
27,no,non-travel,290.04,,5,,1,994,8,1,male,36.25,1,1,laboratory technician,3,married,2342.59,6090.75,1,y,no,19,3.0,4,parttime,3,3.0,4,3.0,3,,1,2,2342.59,1996,28111.13,,,no
55,no,,1032.49,,1,,1,995,2,4,male,129.06,3,3,manufacturing director,2,married,8339.32,21682.23,3,y,no,18,3.0,2,parttime,1,23.0,4,3.0,3,,1,2,,1968,100071.84,,,yes
33,no,travel_rarely,1032.49,,3,life sciences,1,996,5,4,male,129.06,2,3,healthcare representative,4,,8339.32,21682.23,4,y,no,15,3.0,3,parttime,1,11.359610274579271,2,3.0,3,,1,2,8339.32,1990,100071.84,,,yes
28,no,,227.71,,2,life sciences,1,997,15,1,male,28.46,3,1,laboratory technician,3,,1839.17,4781.83,1,y,no,16,3.0,4,parttime,1,4.0,5,2.0,4,,2,2,1839.17,1995,22070.0,,,yes
34,no,,800.22,,1,life sciences,1,998,3,1,male,100.03,3,2,healthcare representative,4,,6463.33,16804.67,0,y,no,17,3.0,3,parttime,0,11.359610274579271,1,2.0,6,,0,4,6463.33,1989,,,,yes
33,yes,,290.04,,3,medical,1,999,25,1,male,36.25,2,1,research scientist,2,single,2342.59,6090.75,4,y,yes,20,4.0,2,parttime,0,5.0,0,3.0,2,,2,2,2342.59,1990,28111.13,,,no
33,no,,556.26,,3,life sciences,1,1000,7,4,female,69.53,3,2,sales executive,2,married,4492.84,11681.39,0,y,no,17,3.0,3,parttime,1,4.0,3,3.0,3,,0,2,4492.84,1990,53914.11,,,no
21,no,,213.57,,1,,1,1001,1,4,female,26.7,2,1,research scientist,2,single,1725.0,4485.0,1,y,yes,11,3.0,3,parttime,0,2.0,6,4.0,2,,2,2,,2002,20700.0,,,yes
31,no,travel_frequently,287.96,,3,,1,1002,20,3,male,36.0,4,1,sales representative,4,married,2325.83,6047.17,0,y,no,12,,1,parttime,1,3.0,4,3.0,2,,2,2,,1992,27910.0,,,yes
35,no,,556.26,,2,marketing,1,1003,11,4,male,69.53,3,2,sales executive,4,divorced,4492.84,11681.39,1,y,no,11,3.0,4,parttime,1,5.0,3,3.0,5,,0,2,4492.84,1988,,,,yes
34,no,,556.26,,2,,1,1004,2,4,male,69.53,3,2,manufacturing director,3,single,4492.84,11681.39,2,y,no,11,3.0,4,parttime,0,11.359610274579271,3,3.0,3,,0,2,4492.84,1989,,,,yes
33,yes,,848.51,,4,,1,1005,9,1,female,106.06,3,2,sales executive,1,single,6853.33,17818.67,0,y,no,17,3.0,1,fulltime,0,6.0,3,3.0,5,,0,3,,1990,82240.0,,,no
31,yes,,269.29,research & development,3,medical,1,1006,15,3,male,33.66,3,1,laboratory technician,3,,2175.0,5655.0,1,y,no,12,3.0,3,parttime,1,11.359610274579271,5,2.0,2,,2,2,,1992,26100.0,laboratory technician  -  research & development,,yes
37,no,travel_rarely,591.29,,2,,1,1007,25,3,female,73.91,2,2,healthcare representative,4,,4775.83,12417.17,7,y,no,13,3.0,3,fulltime,2,9.0,2,3.0,6,,1,3,4775.83,1986,57310.0,,,yes
27,no,travel_rarely,261.96,,3,,1,1008,6,4,male,32.75,2,1,research scientist,3,married,2115.83,5501.17,1,y,no,13,,3,parttime,1,4.0,0,3.0,4,2.0,2,2,,1996,25390.0,,,yes
35,no,travel_frequently,245.14,,4,other,1,1009,4,4,male,30.64,2,1,laboratory technician,4,married,1980.0,5148.0,1,y,no,13,3.0,2,parttime,1,2.0,2,4.0,2,,2,2,,1988,23760.0,,,yes
56,no,,1973.98,,4,,1,1010,4,4,female,246.75,3,5,manager,1,divorced,15943.72,41453.67,4,y,no,13,3.0,4,fulltime,1,28.0,2,3.0,5,,4,2,15943.72,1967,191324.62,,,yes
45,no,,290.04,research & development,3,medical,1,1011,7,1,female,36.25,3,1,research scientist,3,,2342.59,6090.75,4,y,yes,19,3.0,3,parttime,1,11.359610274579271,2,3.0,3,,0,2,2342.59,1978,28111.13,research scientist  -  research & development,,yes
20,no,travel_rarely,290.04,,3,,1,1012,3,1,male,36.25,2,1,laboratory technician,3,single,2342.59,6090.75,1,y,no,12,3.0,1,parttime,0,2.0,2,2.0,2,,1,2,2342.59,2003,28111.13,,,yes
50,no,travel_frequently,1582.77,,3,,1,1013,2,4,female,197.85,3,4,manager,1,,12783.92,33238.2,2,y,no,22,4.0,3,fulltime,1,11.359610274579271,3,3.0,2,,2,2,12783.92,1973,153407.07,,,yes
46,no,,1968.67,,2,life sciences,1,1014,15,4,male,246.08,3,5,research director,2,,15900.83,41342.17,5,y,no,11,3.0,1,fulltime,1,25.0,2,3.0,4,,0,3,,1977,190810.0,,,yes
32,no,,283.01,,3,other,1,1015,13,3,female,35.38,2,1,laboratory technician,2,married,2285.83,5943.17,1,y,no,20,4.0,3,parttime,1,2.0,2,3.0,2,,2,2,,1991,27430.0,,,yes
35,no,,1032.49,,2,,1,1016,8,3,female,129.06,2,3,sales executive,4,married,8339.32,21682.23,4,y,no,11,3.0,2,parttime,1,16.0,6,2.0,13,,4,12,8339.32,1988,100071.84,,,no
29,no,,387.94,,3,life sciences,1,1017,1,1,female,48.49,3,1,research scientist,4,divorced,3133.33,8146.67,1,y,no,15,3.0,1,fulltime,3,3.0,5,3.0,3,,1,2,3133.33,1994,37600.0,,,yes
21,yes,travel_frequently,290.04,,2,,1,1018,10,1,female,36.25,2,1,laboratory technician,3,,2342.59,6090.75,1,y,no,20,4.0,3,parttime,0,2.0,2,1.0,2,,2,2,2342.59,2002,,,,yes
34,no,travel_rarely,468.21,,3,marketing,1,1019,2,3,female,58.53,3,2,sales executive,1,,3781.67,9832.33,0,y,no,12,3.0,4,parttime,0,4.0,3,3.0,3,,0,2,3781.67,1989,45380.0,,,yes
28,no,,290.04,,4,medical,1,1020,1,4,male,36.25,3,1,laboratory technician,3,single,2342.59,6090.75,0,y,yes,11,3.0,3,parttime,0,11.359610274579271,2,2.0,4,,0,2,2342.59,1995,28111.13,,,no
35,no,travel_rarely,290.04,,1,life sciences,1,1021,6,3,male,36.25,3,1,research scientist,3,married,2342.59,6090.75,0,y,yes,14,,4,parttime,0,4.0,3,3.0,3,,2,2,2342.59,1988,28111.13,,,no
28,no,travel_frequently,398.98,,3,life sciences,1,1022,2,4,male,49.87,2,1,laboratory technician,4,married,3222.5,8378.5,1,y,no,12,3.0,2,fulltime,1,11.359610274579271,2,3.0,2,,2,2,,1995,38670.0,,,no
28,no,travel_rarely,214.6,,3,technical degree,1,1023,1,4,male,26.83,3,1,research scientist,1,single,1733.33,4506.67,2,y,no,11,3.0,2,parttime,0,5.0,2,2.0,3,,1,2,1733.33,1995,20800.0,,,no
25,no,,216.25,research & development,3,medical,1,1024,1,4,female,27.03,3,1,research scientist,2,single,1746.67,4541.33,1,y,no,18,3.0,4,parttime,0,11.359610274579271,3,2.0,2,,2,1,,1998,20960.0,research scientist  -  research & development,,no
58,no,,290.04,,4,life sciences,1,1025,23,1,male,36.25,3,1,research scientist,3,,2342.59,6090.75,1,y,no,12,3.0,4,parttime,2,11.359610274579271,3,3.0,2,,2,2,2342.59,1965,28111.13,,,yes
39,yes,,402.79,,3,medical,1,1026,23,3,male,50.35,3,1,research scientist,1,single,3253.33,8458.67,0,y,no,13,3.0,1,fulltime,0,6.0,2,3.0,5,,0,3,3253.33,1984,39040.0,,,no
30,no,travel_rarely,477.39,,3,technical degree,1,1027,6,1,female,59.67,2,2,laboratory technician,4,married,3855.83,10025.17,0,y,no,12,3.0,1,parttime,1,10.0,6,3.0,9,,6,7,3855.83,1993,46270.0,,,yes
50,no,,1582.77,,3,life sciences,1,1028,46,4,female,197.85,3,4,research director,1,married,12783.92,33238.2,4,y,no,11,3.0,2,fulltime,0,11.359610274579271,2,3.0,3,,1,2,12783.92,1973,153407.07,,,yes
41,no,,556.26,,2,medical,1,1029,10,3,male,69.53,1,2,sales executive,2,single,4492.84,11681.39,1,y,no,13,3.0,1,parttime,0,19.0,4,3.0,19,,11,9,,1982,53914.11,,,yes
31,yes,,237.51,,3,,1,1030,1,4,female,29.69,3,1,sales representative,2,,1918.33,4987.67,1,y,yes,11,3.0,1,parttime,0,11.359610274579271,2,4.0,3,,2,2,1918.33,1992,23020.0,,,no
44,yes,,290.04,,3,life sciences,1,1031,3,1,male,36.25,3,1,laboratory technician,1,,2342.59,6090.75,4,y,no,12,,3,parttime,0,10.0,4,4.0,3,,1,2,2342.59,1979,,,,yes
40,no,non-travel,290.04,research & development,2,,1,1032,16,3,male,36.25,3,1,research scientist,3,divorced,2342.59,6090.75,9,y,no,16,3.0,2,parttime,1,6.0,0,3.0,4,,0,0,2342.59,1983,,research scientist  -  research & development,,yes
25,no,travel_rarely,290.04,research & development,1,medical,1,1033,19,4,male,36.25,3,1,laboratory technician,4,married,2342.59,6090.75,3,y,no,11,3.0,3,parttime,3,11.359610274579271,6,2.0,3,,1,2,2342.59,1998,28111.13,laboratory technician  -  research & development,,no
40,no,travel_rarely,290.04,,4,life sciences,1,1034,1,2,male,36.25,3,1,laboratory technician,2,,2342.59,6090.75,3,y,no,22,4.0,3,parttime,1,7.0,3,3.0,4,,0,3,2342.59,1983,28111.13,,,yes
51,no,travel_rarely,1582.77,,2,technical degree,1,1035,11,4,female,197.85,2,4,manufacturing director,2,,12783.92,33238.2,3,y,no,16,3.0,2,fulltime,0,11.359610274579271,1,2.0,5,,0,3,12783.92,1972,153407.07,,,yes
27,no,travel_frequently,523.2,,1,life sciences,1,1036,2,4,male,65.4,1,2,sales executive,4,single,4225.83,10987.17,3,y,no,20,4.0,2,parttime,0,11.359610274579271,3,3.0,6,,0,0,,1996,50710.0,,,no
35,yes,,556.26,,4,marketing,1,1037,18,4,female,69.53,3,2,sales executive,3,married,4492.84,11681.39,0,y,no,18,3.0,3,parttime,1,5.0,0,2.0,4,,3,2,4492.84,1988,53914.11,,,yes
38,no,,290.04,,3,,1,1038,7,4,male,36.25,4,1,research scientist,3,divorced,2342.59,6090.75,1,y,no,11,3.0,4,parttime,3,4.0,2,3.0,4,,0,3,2342.59,1985,28111.13,,,yes
31,yes,,556.26,,4,,1,1039,22,4,male,69.53,3,2,manufacturing director,3,married,4492.84,11681.39,1,y,no,15,3.0,4,parttime,2,10.0,3,2.0,10,,6,7,,1992,53914.11,,,yes
51,no,,1093.24,,3,,1,1040,2,2,male,136.65,3,3,sales executive,2,,8830.0,22958.0,2,y,no,11,3.0,2,parttime,0,14.0,5,3.0,4,,3,2,8830.0,1972,,,,yes
41,no,,564.06,,3,,1,1041,22,4,female,70.51,3,2,research scientist,4,,4555.83,11845.17,3,y,no,14,3.0,1,fulltime,2,12.0,4,2.0,6,,3,3,4555.83,1982,54670.0,,,no
32,no,,556.26,,1,marketing,1,1042,2,3,male,69.53,3,2,sales executive,2,married,4492.84,11681.39,0,y,yes,13,3.0,1,parttime,3,4.0,3,2.0,3,,1,2,,1991,53914.11,,,yes
25,no,travel_rarely,556.26,,1,life sciences,1,1043,18,1,male,69.53,4,2,sales executive,3,married,4492.84,11681.39,2,y,no,11,3.0,2,parttime,0,6.0,3,2.0,3,,1,2,4492.84,1998,,,,no
27,no,,595.21,,3,marketing,1,1044,10,4,female,74.4,2,2,sales executive,4,married,4807.5,12499.5,1,y,yes,11,3.0,4,fulltime,0,11.359610274579271,3,3.0,6,2.0,4,4,4807.5,1996,57690.0,,,yes
27,yes,travel_rarely,247.0,,4,life sciences,1,1045,22,4,female,30.88,3,1,research scientist,3,single,1995.0,5187.0,1,y,yes,13,,4,parttime,0,8.0,2,3.0,8,,7,7,1995.0,1996,23940.0,,,yes
37,no,,374.42,,3,medical,1,1046,11,1,female,46.8,3,1,laboratory technician,3,single,3024.17,7862.83,4,y,no,18,3.0,1,fulltime,0,8.0,6,3.0,3,,0,2,,1986,36290.0,,,yes
35,no,travel_frequently,965.92,,2,life sciences,1,1047,18,3,male,120.74,3,3,manufacturing director,4,,7801.67,20284.33,2,y,no,11,3.0,3,parttime,0,10.0,2,3.0,2,,2,2,,1988,93620.0,,,yes
25,no,,333.15,,3,,1,1048,1,1,male,41.64,3,1,laboratory technician,4,,2690.83,6996.17,4,y,no,11,3.0,2,fulltime,1,7.0,2,2.0,3,,0,2,2690.83,1998,32290.0,,,yes
30,no,,556.26,,4,marketing,1,1049,7,4,female,69.53,3,2,sales executive,1,divorced,4492.84,11681.39,7,y,no,14,3.0,2,parttime,2,11.359610274579271,3,3.0,3,,0,2,,1993,53914.11,,,yes
31,no,,1694.33,research & development,5,life sciences,1,1050,8,1,female,211.79,3,4,research director,2,,13685.0,35581.0,3,y,no,11,3.0,3,fulltime,0,11.359610274579271,3,4.0,3,,1,0,13685.0,1992,164220.0,research director  -  research & development,,yes
36,no,,582.63,,4,marketing,1,1051,16,3,female,72.83,2,2,sales executive,1,,4705.83,12235.17,4,y,no,13,3.0,1,parttime,2,11.0,3,2.0,3,,0,2,4705.83,1987,,,,no
25,yes,travel_rarely,453.97,,2,,1,1052,9,1,male,56.75,2,1,sales representative,1,,3666.67,9533.33,3,y,no,12,3.0,1,fulltime,0,6.0,2,3.0,3,,2,2,,1998,44000.0,,,yes
56,no,,213.16,,2,life sciences,1,1053,1,1,female,26.64,3,1,research scientist,1,,1721.67,4476.33,2,y,no,22,4.0,4,parttime,1,5.0,3,4.0,3,,1,0,1721.67,1967,20660.0,,,yes
41,no,,290.04,,5,medical,1,1054,5,2,male,36.25,4,1,research scientist,3,,2342.59,6090.75,2,y,no,12,3.0,1,parttime,0,7.0,5,3.0,4,,0,3,2342.59,1982,28111.13,,,yes
31,no,travel_rarely,290.04,,2,,1,1055,8,4,female,36.25,4,1,human resources,2,,2342.59,6090.75,9,y,no,18,,4,parttime,0,8.0,3,3.0,3,,0,2,,1992,28111.13,,,yes
31,yes,travel_frequently,290.04,research & development,3,life sciences,1,1056,2,2,male,36.25,3,1,laboratory technician,4,,2342.59,6090.75,6,y,no,13,3.0,3,parttime,1,7.0,2,1.0,2,2.0,2,2,,1992,28111.13,laboratory technician  -  research & development,,yes
48,no,,566.02,sales,3,marketing,1,1057,7,3,male,70.75,3,2,sales executive,1,divorced,4571.67,11886.33,4,y,no,11,3.0,1,parttime,3,11.359610274579271,3,3.0,2,,2,2,4571.67,1975,,sales executive  -  sales,,no
34,yes,,290.04,,4,,1,1058,9,1,female,36.25,3,1,human resources,3,married,2342.59,6090.75,1,y,no,15,3.0,4,parttime,0,2.0,0,3.0,2,,2,2,2342.59,1989,,,,no
44,no,,326.24,,3,life sciences,1,1059,5,3,male,40.78,2,1,laboratory technician,3,single,2635.0,6851.0,3,y,no,14,3.0,4,parttime,0,7.0,5,3.0,5,,0,3,2635.0,1979,,,,no
49,no,travel_rarely,686.21,research & development,4,,1,1060,5,1,male,85.78,3,2,healthcare representative,3,married,5542.5,14410.5,2,y,no,14,,2,fulltime,1,20.0,0,2.0,3,,1,2,5542.5,1974,66510.0,healthcare representative  -  research & development,,yes
44,no,,352.86,,3,life sciences,1,1061,20,4,male,44.11,3,1,research scientist,2,,2850.0,7410.0,1,y,no,13,3.0,3,fulltime,0,6.0,3,2.0,5,,1,3,2850.0,1979,34200.0,,,no
28,yes,,300.13,,3,,1,1062,1,1,male,37.52,3,1,sales representative,3,married,2424.17,6302.83,3,y,no,15,3.0,4,fulltime,1,5.0,3,4.0,3,,1,2,2424.17,1995,29090.0,,,no
44,no,travel_frequently,1032.49,research & development,1,,1,1063,2,2,male,129.06,3,3,manufacturing director,3,single,8339.32,21682.23,5,y,no,18,,2,parttime,0,16.0,2,2.0,2,,2,2,8339.32,1979,,manufacturing director  -  research & development,,yes
55,no,travel_rarely,556.26,,4,life sciences,1,1064,4,4,male,69.53,3,2,healthcare representative,3,married,4492.84,11681.39,0,y,no,16,3.0,2,parttime,0,4.0,2,3.0,3,,1,2,4492.84,1968,53914.11,,,yes
28,no,travel_frequently,505.35,,3,life sciences,1,1065,7,3,male,63.17,3,2,sales executive,1,single,4081.67,10612.33,0,y,no,14,3.0,4,parttime,0,5.0,5,3.0,4,,1,3,4081.67,1995,48980.0,,,yes
49,no,travel_rarely,556.26,,2,medical,1,1066,45,4,female,69.53,2,2,laboratory technician,1,married,4492.84,11681.39,4,y,no,25,4.0,1,parttime,1,10.0,3,3.0,3,,1,2,,1974,53914.11,,,yes
29,no,travel_frequently,328.1,,1,life sciences,1,1067,2,4,female,41.01,3,1,laboratory technician,2,,2650.0,6890.0,0,y,no,13,3.0,3,fulltime,3,11.359610274579271,3,3.0,3,,0,2,2650.0,1994,31800.0,,,no
32,no,,1160.1,,3,,1,1068,10,3,male,145.01,3,3,manager,4,,9370.0,24362.0,2,y,no,25,,2,fulltime,0,10.0,5,4.0,5,,0,0,,1991,112440.0,,,yes
31,yes,travel_frequently,290.04,,3,life sciences,1,1069,3,4,female,36.25,3,1,research scientist,3,,2342.59,6090.75,1,y,no,12,3.0,1,parttime,0,7.0,2,3.0,7,,7,7,,1992,28111.13,,,yes
40,no,,419.82,,2,life sciences,1,1070,43,4,male,52.48,3,2,healthcare representative,4,divorced,3390.83,8816.17,3,y,no,18,3.0,3,parttime,0,8.0,2,3.0,2,,2,2,3390.83,1983,,,,no
36,no,travel_rarely,290.04,,4,life sciences,1,1071,2,3,male,36.25,3,1,sales representative,4,,2342.59,6090.75,3,y,yes,21,4.0,4,parttime,0,7.0,3,2.0,3,,1,2,2342.59,1987,28111.13,,,no
33,no,,659.49,,4,life sciences,1,1072,8,1,male,82.44,3,2,sales executive,1,,5326.67,13849.33,2,y,no,13,3.0,4,fulltime,1,11.359610274579271,6,1.0,2,,2,2,5326.67,1990,63920.0,,,no
30,no,,1032.49,sales,4,,1,1073,14,1,male,129.06,3,3,sales executive,2,married,8339.32,21682.23,3,y,no,12,3.0,2,parttime,1,9.0,3,3.0,4,,1,3,8339.32,1993,,sales executive  -  sales,,yes
38,yes,travel_rarely,500.91,,3,medical,1,1074,2,3,male,62.61,3,2,manufacturing director,2,married,4045.83,10519.17,4,y,no,11,3.0,1,parttime,2,11.359610274579271,2,3.0,5,,1,4,4045.83,1985,,,,no
48,no,travel_rarely,290.04,research & development,4,,1,1075,15,3,female,36.25,3,1,research scientist,1,married,2342.59,6090.75,8,y,no,12,3.0,4,parttime,1,11.359610274579271,3,2.0,8,,7,6,2342.59,1975,28111.13,research scientist  -  research & development,,yes
34,no,,556.26,research & development,4,,1,1076,1,2,male,69.53,3,2,research scientist,4,,4492.84,11681.39,9,y,no,17,3.0,2,parttime,1,11.359610274579271,3,2.0,2,,2,1,4492.84,1989,53914.11,research scientist  -  research & development,,yes
38,no,travel_rarely,556.26,,3,life sciences,1,1077,16,2,female,69.53,3,2,sales executive,2,single,4492.84,11681.39,2,y,no,12,3.0,2,parttime,0,8.0,5,4.0,3,,1,2,4492.84,1985,53914.11,,,no
35,no,travel_rarely,556.26,,4,,1,1078,10,1,female,69.53,3,2,healthcare representative,3,single,4492.84,11681.39,3,y,yes,16,3.0,3,parttime,0,11.359610274579271,4,3.0,5,,0,4,4492.84,1988,53914.11,,,yes
23,no,,290.04,,3,,1,1079,10,4,male,36.25,4,1,research scientist,3,married,2342.59,6090.75,2,y,no,16,3.0,4,parttime,1,4.0,2,3.0,2,,2,2,2342.59,2000,,,,yes
36,no,,556.26,,4,,1,1080,6,1,male,69.53,4,2,laboratory technician,1,,4492.84,11681.39,3,y,yes,13,3.0,4,parttime,1,9.0,3,3.0,3,,0,2,,1987,53914.11,,,no
34,no,travel_frequently,556.26,,4,,1,1081,36,3,male,69.53,2,2,healthcare representative,3,,4492.84,11681.39,1,y,no,14,3.0,2,parttime,1,8.0,3,2.0,8,,7,7,,1989,53914.11,,,no
22,no,non-travel,290.04,,2,other,1,1082,26,2,female,36.25,2,1,research scientist,3,married,2342.59,6090.75,1,y,no,14,,2,parttime,0,4.0,2,2.0,4,,1,3,2342.59,2001,,,,yes
32,no,,341.71,,4,,1,1083,5,2,female,42.71,4,1,research scientist,4,married,2760.0,7176.0,3,y,no,17,3.0,4,fulltime,2,6.0,3,3.0,3,,0,2,2760.0,1991,33120.0,,,yes
31,no,travel_frequently,556.26,,4,,1,1084,2,4,male,69.53,3,2,sales executive,1,single,4492.84,11681.39,7,y,no,13,3.0,4,parttime,0,11.359610274579271,3,3.0,5,,0,3,4492.84,1992,,,,no
36,no,travel_rarely,556.26,,4,life sciences,1,1085,12,3,female,69.53,3,2,manufacturing director,3,married,4492.84,11681.39,9,y,yes,12,3.0,2,parttime,2,7.0,2,3.0,3,,1,1,4492.84,1987,53914.11,,,yes
21,no,,321.6,,1,medical,1,1086,19,3,male,40.2,3,1,research scientist,4,single,2597.5,6753.5,1,y,no,18,3.0,3,fulltime,0,11.359610274579271,2,3.0,2,,2,2,,2002,31170.0,,,no
47,no,,1973.98,,4,,1,1087,26,4,female,246.75,3,5,manager,3,married,15943.72,41453.67,3,y,no,11,3.0,3,fulltime,1,27.0,2,3.0,5,,1,0,15943.72,1976,191324.62,,,no
39,no,,556.26,,3,medical,1,1088,4,1,female,69.53,3,2,manufacturing director,3,,4492.84,11681.39,0,y,no,13,3.0,4,parttime,0,11.359610274579271,2,1.0,9,,3,8,4492.84,1984,53914.11,,,yes
40,no,,1032.49,,3,,1,1089,16,3,female,129.06,3,3,manufacturing director,4,,8339.32,21682.23,6,y,no,15,,4,parttime,0,18.0,2,2.0,4,,3,3,8339.32,1983,100071.84,,,yes
48,no,travel_frequently,1568.46,,5,,1,1090,4,3,male,196.06,2,4,manager,4,,12668.33,32937.67,2,y,no,25,4.0,2,fulltime,1,11.359610274579271,3,3.0,2,,2,2,,1975,152020.0,,,yes
35,yes,,556.26,,2,medical,1,1091,10,1,male,69.53,1,2,sales executive,4,,4492.84,11681.39,6,y,yes,14,3.0,4,parttime,2,11.359610274579271,2,2.0,2,,2,2,,1988,53914.11,,,no
27,no,travel_rarely,290.04,research & development,3,medical,1,1092,8,2,female,36.25,4,1,research scientist,3,,2342.59,6090.75,7,y,no,17,3.0,1,parttime,0,5.0,0,3.0,3,,0,2,2342.59,1996,28111.13,research scientist  -  research & development,,no
27,no,,266.19,,3,medical,1,1093,2,4,male,33.27,3,1,research scientist,4,single,2150.0,5590.0,2,y,no,13,3.0,3,parttime,0,11.359610274579271,0,2.0,4,,1,2,2150.0,1996,25800.0,,,yes
40,yes,travel_rarely,223.48,,3,,1,1094,7,1,male,27.93,3,1,laboratory technician,1,,1805.0,4693.0,3,y,yes,14,3.0,2,parttime,0,10.0,3,1.0,4,,0,3,1805.0,1983,21660.0,,,yes
29,no,,556.26,,3,,1,1095,10,3,male,69.53,2,2,sales executive,3,single,4492.84,11681.39,9,y,no,11,3.0,3,parttime,0,11.359610274579271,2,3.0,5,,1,4,4492.84,1994,53914.11,,,yes
